OSHPD ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285009287,LOSEASONIQUE TABLET  0.1-0.02 & 0.01 MG 182,01/01/2022,84.10,979.20,12/05/2028,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285012058,MIRCETTE TABLET 28 .15MG/.02MG .01MG,01/01/2022,90.70,1055.10,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285006390,PREFEST TABLET 1/1-0.09 MG 180,01/01/2022,92.30,1074.70,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285043187,QUARTETTE TABLET 42-21-21-7 DAYS 182,01/01/2022,100.80,1172.70,03/11/2029,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285008787,SEASONIQUE TABLET 0.15-0.03 &0.01 MG 182,01/01/2022,84.10,979.20,12/05/2028,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285036801,TREXALL TABLET 10MG 30,01/01/2022,90.80,1056.90,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285036901,TREXALL TABLET 15MG 30,01/01/2022,136.20,1585.40,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285036601,TREXALL TABLET 5MG 30,01/01/2022,45.40,528.50,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285036701,TREXALL TABLET 7.5MG 30,01/01/2022,68.10,792.70,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285004001,ZIAC TABLET 10MG/6.25MG 30,01/01/2022,21.20,247.00,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285004702,ZIAC TABLET 2.5MG/6.25MG 100,01/01/2022,70.70,823.20,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285005002,ZIAC TABLET 5MG/6.25MG 100,01/01/2022,70.70,823.20,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000134,"Therakos, Inc.",03/31/2022,64067021601,"UVADEX (Methoxsalen) STERILE SOLUTION, 20 mcg/ML",01/01/2022,576.00,6974.00,,Single Source Drug,,1,"This price is not reflective of discounts available to customers. This increase is the result of increased costs and other financial commitments of the company, including the recent launch of a new biologic therapy to treat adults with deep partial-thickness burns and the potential launch of another therapy later this year. Mallinckrodt continues to invest in innovation that brings value to patients, providers, and the U.S. healthcare system through research and development, quality manufacturing, as well as through patient education and disease awareness.",,"This price is not reflective of discounts available to customers. This increase is the result of increased costs and other financial commitments of the company, including the recent launch of a new biologic therapy to treat adults with deep partial-thickness burns and the potential launch of another therapy later this year. Mallinckrodt continues to invest in innovation that brings value to patients, providers, and the U.S. healthcare system through research and development, quality manufacturing, as well as through patient education and disease awareness.",,,,,,,,,,,,This price information is reflective of the case unit of sale of the product. Uvadex is used only for extracorporeal photopheresis (ECP) therapy and is administered by a healthcare professional in a clinical setting.
Rx0000057,Theratechnologies Inc.,03/31/2022,62064024130,EGRIFTA SV 2MG LYO PWD 30/PAC,01/01/2022,367.00,6491.00,05/01/2023,Single Source Drug,0,1,,1,,1,,,,,,,,,,,Theratechnologies considers the process of assessing and developing price actions to be a trade secret using confidential information and cannot release this data into the public domain.
Rx0000057,Theratechnologies Inc.,03/31/2022,62064012202,TROGARZO 150MG/ML 1.33ML SDV 2/PAC,01/01/2022,127.00,2676.00,04/01/2030,Single Source Drug,0,1,,1,,1,,,,,,,,,,,Theratechnologies considers the process of assessing and developing price actions to be a trade secret using confidential information and cannot release this data into the public domain.
Rx0000183,"Tris Pharma, Inc",03/31/2022,27808010201,Dyanavel XR 2.5mg/mL Suspension 464mL Bottle,01/03/2022,38.54,1341.99,,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000090,"UCB, Inc",03/31/2022,50474070062,"CIMZIA LYOPHOLIZED POWDER FOR INJECTION, 2 X 200 MG VIALS",01/01/2022,284.12,5099.68,02/13/2024,Single Source Drug,1398306000,,,1,The price increases are not necessitated by a change or improvement in the drugs.,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, the information provided in this report is limited to that which UCB believes is in the public domain or otherwise publicly available. UCB has not provided a response to the drug acquisition related data fields for this drug product because UCB did not acquire this drug product within the previous five years."
Rx0000090,"UCB, Inc",03/31/2022,50474071079,"CIMZIA PRE-FILLED SYRINGE KIT, 2 X 200 MG/ML PRE-FILLED SYRINGES",01/01/2022,284.12,5099.68,02/13/2024,Single Source Drug,1398306000,,,1,The price increases are not necessitated by a change or improvement in the drugs.,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, the information provided in this report is limited to that which UCB believes is in the public domain or otherwise publicly available. UCB has not provided a response to the drug acquisition related data fields for this drug product because UCB did not acquire this drug product within the previous five years."
Rx0000090,"UCB, Inc",03/31/2022,50474071081,"CIMZIA PRE-FILLED SYRINGE STARTER KIT, 6 X 200 MG/ML  PRE-FILLED SYRINGES",01/01/2022,852.35,15299.03,02/13/2024,Single Source Drug,1398306000,,,1,The price increases are not necessitated by a change or improvement in the drugs.,,,,,,,,,,,,"Consistent with the relevant statutes and regulations, the information provided in this report is limited to that which UCB believes is in the public domain or otherwise publicly available. UCB has not provided a response to the drug acquisition related data fields for this drug product because UCB did not acquire this drug product within the previous five years."
Rx0000036,United Therapeutics,03/31/2022,66302001401,Unituxin Dinutuximab; 17.5mg/5mL; Injection/vial; 5mL vial,01/01/2022,1292.64,14349.60,03/01/2027,Single Source Drug,,1,,1,,1,,,,,,,,,,,Pricing decision was arrived at by taking into account confidential and proprietary information that is not publicly available or within the public domain.
Rx0000381,Wockhardt USA LLC,06/30/2022,60432015016,Hydroxyzine HCL Syrup 10MG,04/29/2022,29.27,61.22,,Non-innovator Multiple Source Drug,70000,,Following market conditions,,Following market conditions,,,,,,,,,,,,
Rx0000223,Woodward Pharma Services LLC,03/31/2022,69784023120,"Sodium Acetate Inj 2 mEq/ML, 100 ML, Glass Cont Qty 20",02/03/2022,173.37,300.00,,Non-innovator Multiple Source Drug,20050,,"This increase is a result of an increase in the cost of producing the raw materials, components, manufacturing of the finished dose product, and an increase in the cost of transportation.",,"This increase is a result of an increase in the cost of producing the raw materials, components, manufacturing of the finished dose product, and an increase in the cost of transportation.",,,,,,,,,,,,
Rx0000223,Woodward Pharma Services LLC,03/31/2022,69784023020,"Sodium Acetate Inj 2 mEq/ML, 50 ML, Vial Qty 20",02/03/2022,126.54,219.00,,Non-innovator Multiple Source Drug,9889,,"This increase is a result of an increase in the cost of producing the raw materials, components, manufacturing of the finished dose product, and an increase in the cost of transportation.",,"This increase is a result of an increase in the cost of producing the raw materials, components, manufacturing of the finished dose product, and an increase in the cost of transportation.",,,,,,,,,,,,
Rx0000380,"Xeris Pharmaceuticals, INC.",03/31/2022,71090000101,"Keveyis (dichlorphenamide) oral tablet, 50mg, Bottle of 100",02/01/2022,2471.36,27434.64,08/07/2022,Single Source Drug,,1,,1,,1,12/12/2016,Taro Pharmaceuticals Industries,8500000,,,13650.00,13650.00,2015,13650.00,,
Rx0000163,Zyla Life Sciences,03/31/2022,69344010101,Indomethacin Oral Suspension 25 mg per 5mL - 237mL/Bottle,02/01/2022,194.10,2154.67,,Single Source Drug,,1,"Our pricing is guided by the value our products bring to patients and an understanding of the environment in which we operate.  The following financial and nonfinancial factors, along with a narrative description and explanation of these factors, influenced our decisions to take a price action:  
(1) Covering Operating Expenses.  In order to maintain a commercial enterprise, our revenue, at a minimum, must cover operating expenses.  We consider covering operating expenses in our decision around the pricing of our products.
(2)  Recouping Development Costs.   In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs, recoup the costs expended to develop our products.  We consider covering development costs and expenses in our decision around the pricing of our products.
(3)  Covering and Funding Acquisition Costs.  In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs and developmental costs, cover the costs expended to acquire drug products.   We consider covering acquisition costs in our decision around the pricing of our products.
(4)  Supporting Investment in New Products.  In order to maintain a commercial enterprise, we must invest money to develop and bring new products to market to help patients.  We consider the costs to bring new products to market to meet unmet medical needs in our decisions around pricing our products.  
(5)  Supporting Investment in Existing Products.  In order to maintain a commercial enterprise, we must invest money to improve our existing products to bring improved products to market to help patients.  We consider the costs to improve our existing products in our decisions around the pricing of our products.
(6)  Discounts and Rebates:  We pay rebates and discounts to various stakeholders in the supply chain in connection with the sale of our products, including pharmacy benefits managers, health insurers and health plans, including government payors like California’s Medicaid program, as well as wholesalers and pharmacies.  Collectively, these price concessions represent substantial dollars, and we consider them in our decisions around pricing our products. 
(7)  Inflation:  We consider the rate of annual inflation in our decisions around pricing our products.",,None,,01/31/2019,"Iroko Pharmaceuticals, Inc",87000000,,"What Zyla US Inc. has provided in Field #17 is an estimate of a portion of the purchase price of the product acquired from Iroko. This does not include the following additional costs totaling approximately $125M:
- Significant ongoing royalty payments on net sales
- Additional debt burden of $55M and royalty payments associated with this debt 
- Cost of acquired inventory
- Bankruptcy restructuring costs in connection with acquisition
- Assumption of additional liabilities in connection with acquisition   
- Post-marketing and development costs  
- Commercial infrastructure costs
- Intellectual Property litigation and maintenance costs
- Costs to comply with regulatory requirements
- Co-payment assistance program utilization costs 
- Significant increase in manufacturing costs",891.98,891.98,1985,232.17,,"Comment on Data element #22 and #23: Zyla utilized its access to pricing compendia (as well as solicited the assistance of a consultant) in order to provide values for these requests. Based on these searches, Zyla is unable to access WAC pricing for this product when introduced to the market. Therefore, Zyla provided the FDA Approval Date per the Orange Book for Year Drug Introduced to Market and Zyla provided the earliest WAC price readily accessible via pricing compendia portals for the NDC (in this case, 4/2/2013)."
Rx0000163,Zyla Life Sciences,03/31/2022,42211010111,Indomethacin Oral Suspension 25 mg per 5mL (237mL/Bottle) Disc NDC,02/01/2022,194.10,2154.67,,Single Source Drug,,1,"Our pricing is guided by the value our products bring to patients and an understanding of the environment in which we operate.  The following financial and nonfinancial factors, along with a narrative description and explanation of these factors, influenced our decisions to take a price action:  
(1) Covering Operating Expenses.  In order to maintain a commercial enterprise, our revenue, at a minimum, must cover operating expenses.  We consider covering operating expenses in our decision around the pricing of our products.
(2)  Recouping Development Costs.   In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs, recoup the costs expended to develop our products.  We consider covering development costs and expenses in our decision around the pricing of our products.
(3)  Covering and Funding Acquisition Costs.  In order to maintain a commercial enterprise, our revenue, must, in addition to covering operating costs and developmental costs, cover the costs expended to acquire drug products.   We consider covering acquisition costs in our decision around the pricing of our products.
(4)  Supporting Investment in New Products.  In order to maintain a commercial enterprise, we must invest money to develop and bring new products to market to help patients.  We consider the costs to bring new products to market to meet unmet medical needs in our decisions around pricing our products.  
(5)  Supporting Investment in Existing Products.  In order to maintain a commercial enterprise, we must invest money to improve our existing products to bring improved products to market to help patients.  We consider the costs to improve our existing products in our decisions around the pricing of our products.
(6)  Discounts and Rebates:  We pay rebates and discounts to various stakeholders in the supply chain in connection with the sale of our products, including pharmacy benefits managers, health insurers and health plans, including government payors like California’s Medicaid program, as well as wholesalers and pharmacies.  Collectively, these price concessions represent substantial dollars, and we consider them in our decisions around pricing our products. 
(7)  Inflation:  We consider the rate of annual inflation in our decisions around pricing our products.",,None,,01/31/2019,"Iroko Pharmaceuticals, Inc",87000000,,"What Zyla US Inc. has provided in Field #17 is an estimate of a portion of the purchase price of the product acquired from Iroko. This does not include the following additional costs totaling approximately $125M:
- Significant ongoing royalty payments on net sales
- Additional debt burden of $55M and royalty payments associated with this debt 
- Cost of acquired inventory
- Bankruptcy restructuring costs in connection with acquisition
- Assumption of additional liabilities in connection with acquisition   
- Post-marketing and development costs  
- Commercial infrastructure costs
- Intellectual Property litigation and maintenance costs
- Costs to comply with regulatory requirements
- Co-payment assistance program utilization costs 
- Significant increase in manufacturing costs",891.98,891.98,1985,232.17,,"Comment on Data element #22 and #23: Zyla utilized its access to pricing compendia (as well as solicited the assistance of a consultant) in order to provide values for these requests. Based on these searches, Zyla is unable to access WAC pricing for this product when introduced to the market. Therefore, Zyla provided the FDA Approval Date per the Orange Book for Year Drug Introduced to Market and Zyla provided the earliest WAC price readily accessible via pricing compendia portals for the NDC (in this case, 4/2/2013)."
