HCAI ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649024141,"AZASAN® (Azathioprine Tablets, USP) 100mg, 100ct",01/01/2021,62.61,855.04,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649023141,"AZASAN® (Azathioprine Tablets, USP) 75mg, 100ct",01/01/2021,140.42,1917.88,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649020175,"MOVIPREP® (PEG-3350, Sodium Sulfate, Sodium Chloride, Potassium Chloride, Sodium Ascorbate & Ascorbic Acid for Oral Solution), 1 Kit",01/01/2021,6.72,118.75,09/01/2024,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649055102,"RELISTOR® (methylnaltrexone bromide) 12mg/0.6mL, vial",01/01/2021,9.85,134.52,12/30/2030,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649055103,"RELISTOR® (methylnaltrexone bromide) PFS 12 mg/0.6mL, 7ct",01/01/2021,68.94,941.59,12/30/2030,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649055107,"RELISTOR® (methylnaltrexone bromide) PFS 12 mg/0.6mL, vial",01/01/2021,9.85,134.52,12/30/2030,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649055204,"RELISTOR® (methylnaltrexone bromide) PFS 8 mg/0.4mL, 7ct",01/01/2021,68.94,941.59,12/30/2030,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649015090,"RELISTOR® (methylnaltrexone bromide) Tablets 150mg, 90ct",01/01/2021,147.74,2017.75,03/10/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649065103,"UCERIS® (budesonide) Rectal Aerosol, Foam, two 54 ml Canisters, 2 mg/actuation",01/01/2021,39.91,705.09,,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649030103,"XIFAXAN® (rifaximin) 200mg Tablets, 30ct",01/01/2021,52.96,723.32,07/24/2029,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649030303,"XIFAXAN® (rifaximin) 550mg Tablets HUD 6 cards of 10, 60ct Card",01/01/2021,201.89,2757.48,10/02/2029,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649030302,"XIFAXAN® (rifaximin) 550mg Tablets, 60ct",01/01/2021,201.89,2757.48,10/02/2029,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000027,Sandoz Inc.,03/31/2021,61314014410,BRIMONIDINE TAR 0.15% 10ML,01/20/2021,26.35,306.62,,Non-innovator Multiple Source Drug,,1,Market conditions and dynamics,,N/A,,,,,,,,,,,,"Sandoz is engaged with CMS in ongoing discussions on the Drug Source Type for this product. Acquisition information is not applicable; Sandoz Inc. did not acquire the product within the previous five years. All information is provided by Sandoz Inc. to the best of our knowledge at the time of submission. Sandoz Inc. provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 § 127679 and its provisions. In providing this report, Sandoz Inc. does not waive any rights that may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 § 127679 as it may relate to Sandoz Inc. or any of its affiliates now or in the future. Sandoz Inc., on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Sandoz Inc.’s related information herein is confidential and proprietary commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets. We request that your company or organization maintain the confidentiality of this submission and of all Sandoz Inc.’s related information herein to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that your company or organization notify us of the request and afford us the opportunity to submit objections to disclosure."
Rx0000027,Sandoz Inc.,03/31/2021,61314014415,BRIMONIDINE TAR 0.15% 15ML,01/20/2021,39.52,459.95,,Non-innovator Multiple Source Drug,,1,Market conditions and dynamics,,N/A,,,,,,,,,,,,"Sandoz is engaged with CMS in ongoing discussions on the Drug Source Type for this product. Acquisition information is not applicable; Sandoz Inc. did not acquire the product within the previous five years. All information is provided by Sandoz Inc. to the best of our knowledge at the time of submission. Sandoz Inc. provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 § 127679 and its provisions. In providing this report, Sandoz Inc. does not waive any rights that may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 § 127679 as it may relate to Sandoz Inc. or any of its affiliates now or in the future. Sandoz Inc., on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Sandoz Inc.’s related information herein is confidential and proprietary commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets. We request that your company or organization maintain the confidentiality of this submission and of all Sandoz Inc.’s related information herein to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that your company or organization notify us of the request and afford us the opportunity to submit objections to disclosure."
Rx0000027,Sandoz Inc.,03/31/2021,61314014405,BRIMONIDINE TAR 0.15% 5ML,01/20/2021,13.18,153.35,,Non-innovator Multiple Source Drug,,1,Market conditions and dynamics,,N/A,,,,,,,,,,,,"Sandoz is engaged with CMS in ongoing discussions on the Drug Source Type for this product. Acquisition information is not applicable; Sandoz Inc. did not acquire the product within the previous five years. All information is provided by Sandoz Inc. to the best of our knowledge at the time of submission. Sandoz Inc. provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 § 127679 and its provisions. In providing this report, Sandoz Inc. does not waive any rights that may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 § 127679 as it may relate to Sandoz Inc. or any of its affiliates now or in the future. Sandoz Inc., on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Sandoz Inc.’s related information herein is confidential and proprietary commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets. We request that your company or organization maintain the confidentiality of this submission and of all Sandoz Inc.’s related information herein to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that your company or organization notify us of the request and afford us the opportunity to submit objections to disclosure."
